TF	target	importance
MCM2	CD40LG	0.01572388727440273
SRSF1	JAK2	0.0157220046167077
STAT3	JARID2	0.01572186047254775
NELFCD	HLA-DPA1	0.015721270475423165
ZNF350	GH1	0.015721111947741635
NCOR2	VCAN	0.015721060706375245
GTF2F1	HBA2	0.015720975473230033
CREB3L4	JUN	0.015720868552003376
NFAT5	DEFA6	0.01572043792647109
MEN1	LTB	0.01571920542940097
RB1	EXT1	0.015717528588676026
PER2	NCOA4	0.015717093603031234
E2F2	IL2	0.01571544031427493
ID2	ACTG2	0.015714958497959043
SIRT3	ZEB2	0.01571356243529745
RFX1	TNFRSF1B	0.015713276070572702
TIAL1	CXCR3	0.015712286657300425
HIF3A	NPHS1	0.015711768042864137
POU2F2	CTLA4	0.01571112234393442
SKI	FTH1	0.01571052796647609
GFI1	SALL4	0.015710463103410253
ZBTB17	BCL6	0.015710243444611104
POLR2A	CCND3	0.015709701927831905
HLX	HCK	0.015709394662100928
MAML1	NOD2	0.015709265331807408
REST	DES	0.015709200083429162
RNF14	SYK	0.015709017409412326
NCOA3	PLG	0.015708848112484564
REL	JAK2	0.015708108640934762
APC	SAT1	0.0157080670912534
CREG1	CD83	0.015707873384451617
CTBP1	KLF9	0.015707814883514176
NFKBIB	FOXO3	0.015706992185055654
CNOT7	RUNX3	0.01570627885036913
BRPF1	STAT2	0.015704088844412042
TEF	S100A11	0.015703779678168016
HSF4	TBL1X	0.01570280861534264
CSDE1	ACSL1	0.015702154609841486
FUBP3	MYBL1	0.015701819819555925
ZEB1	PRAME	0.015701515648848554
WWP1	RFX2	0.01570149192650626
RB1CC1	NCF2	0.01570139461042707
HTATIP2	CCR7	0.015700463018552678
TCF4	APOD	0.015700153468857322
ARID4A	USF2	0.01569926635448889
NRL	ZEB1	0.015698541678024373
HOXB4	CCND2	0.015697145236240596
ZNF350	GNLY	0.015696578373572277
SMARCA1	CTSB	0.015696035951784353
CEBPZ	LEF1	0.015695996124424988
JUND	FDPS	0.015695897086763947
FOS	EBF3	0.01569349186483871
KLF10	S100A4	0.01569336102151928
GTF2F1	BTF3	0.01569159455103061
ATF2	MEF2A	0.015691500280780205
SMARCE1	NFE2L2	0.015689993934402822
CITED2	HOPX	0.015689487413158097
ZNF350	TBL1X	0.01568936374157074
ZNF335	PBX2	0.015689362097604655
DEDD	SAA1	0.01568831924581983
SPEN	PRMT1	0.015687471637159913
NFKBIZ	KLF12	0.0156873951854155
GTF2B	CD33	0.015686972424281277
MAF	TBXAS1	0.01568651692860975
NR1H2	ZEB2	0.015684444801174896
MTA3	CD247	0.01568359311641089
FOXE1	TRIB2	0.015683422484065623
CBFA2T3	TCF7	0.015683336050679106
TRIM22	HOMER3	0.015683126943801685
TBL1XR1	PRKCA	0.015682442389930374
DDB1	KISS1R	0.01568208024428382
BIN1	HK2	0.01568164942201984
APC	ADGRE5	0.01568164278107553
E2F2	BTF3	0.015681530299199956
ARID4B	TFAP4	0.015680603539699592
LCOR	TCF7L2	0.01567993566844545
PDCD11	CSF3R	0.015679561329837697
UPF1	TWIST2	0.015679048833623255
PPARG	TLR10	0.015678588115956772
CITED2	FOLH1	0.015677570251627613
ATF7	CD4	0.01567705597091771
ARID1A	FGL2	0.01567669960759113
RAD51	PGK1	0.015676555451276414
HNF1A	PAWR	0.015675940657623
NF1	TCF4	0.01567570544394963
NCOA1	GUCY1B1	0.015675565405628592
NR1H4	TGFBR3	0.015674145358843074
REL	PADI3	0.015673958569351092
TSC22D1	PSMB9	0.01567390692788223
TAF5	ATP5F1A	0.015672150484680833
CHD8	IL2RB	0.015671727638615896
CREB1	XPO1	0.01567169369202797
NCOA4	RETNLB	0.015670565144264396
VHL	ETS1	0.015669168183951965
IRF9	TCF7L2	0.015668617252084297
GTF3A	TNFSF13B	0.01566792807532409
TGIF1	CCND1	0.015667551493500395
FUBP1	RREB1	0.015667038424406216
SRCAP	CD3G	0.01566690908495983
ZNF350	ACSL1	0.015666419527385008
HNRNPR	EPSTI1	0.015666291379339687
SP3	UGT2B4	0.015666251789443662
SMAD1	TNFSF13B	0.015665503888282487
SP2	ARID3A	0.01566479062999883
DDX5	IL15	0.015663771242586864
UPF2	CD36	0.01566360891618397
VDR	POU2F2	0.015663467406065196
SP4	LCK	0.01566073832537692
STAT4	ALDOB	0.015660125030266665
AR	CD2	0.015659663909260584
TRIM22	SREBF1	0.015659036731967554
JUND	MNDA	0.015658976822840998
DDIT3	TXNIP	0.01565895500067425
EOMES	RPL3	0.015658510672421577
ARID3A	NAMPT	0.01565794086676747
IRF3	FOS	0.015657860092946452
TRIM25	DAPK2	0.01565761853335926
BTAF1	HLA-DOB	0.015656417941131758
MYH11	IFITM3	0.015655704192732083
CDK9	RPS3A	0.0156524743389592
NFE2L2	PSMB10	0.0156513436463256
PAX8	RORA	0.015651026537177426
RB1CC1	YES1	0.015648218814086505
HDAC2	SYK	0.015648150170210567
TAF1	SYK	0.015646821081411636
ENO1	SYK	0.01564622484151254
ELK4	IL15	0.01564583052590224
ERMAP	SSTR2	0.015645797291405875
CHD4	LRP1	0.015645670990785513
BCL3	BACH2	0.015645602170997922
TP53	RASGEF1B	0.01564490753441608
UPF2	IRF1	0.015644814364094744
LMO4	SYK	0.015644428630228212
BIN1	CTSL	0.015643674437919232
NCOA1	SAT1	0.015640998932530754
ATRX	CD6	0.015640545728454146
FOXO1	SCT	0.015639190171683262
SSB	PA2G4	0.015639061517436555
MEF2B	BCL2	0.015638580545467837
POU2F1	HDAC9	0.015638498639727043
CITED2	SOD1	0.015638071355679854
KAT5	MLLT3	0.015637952279586212
MEN1	EPSTI1	0.015637763935754515
DNMT1	HDAC9	0.01563761878196507
PLAGL2	PSIP1	0.015637479503803193
ZNF383	BLK	0.01563707114129598
KAT6A	CDH6	0.01563691008935993
MITF	TYMP	0.01563558105895909
NCOR1	SAT1	0.01563511676118517
SP3	ZEB2	0.015634633304468393
NR4A2	ETV6	0.01563420964283477
RUVBL1	RPS3A	0.01563395650180069
SNIP1	FCGRT	0.015632804040010304
KHSRP	EXT1	0.015632067017393635
ELF1	NRP1	0.01562865167346586
AR	EXT1	0.01562855568836687
DNMT1	IL7	0.015628534670266953
TOP2B	GATA4	0.01562786038662729
EOMES	PCSK6	0.01562785615831031
HOXB4	CD74	0.01562782603439422
MED23	PECAM1	0.015627570194948693
PHB2	IRF8	0.01562556819458104
ELK3	BCL11A	0.01562501054280943
HIC1	BACH2	0.015623184416373791
PURA	MYEF2	0.015621853008135431
STAT5A	SALL4	0.015620841754152901
TCFL5	SETBP1	0.015620760786710486
MTA3	HLA-DRA	0.015620495805648454
ZBTB38	CD74	0.01562044649609156
HDAC5	TLR2	0.0156191024919492
ILF2	CCND2	0.015618703087881037
MZF1	ALOX5	0.015618490249739603
BRD7	TCF7L2	0.015617674363170674
HSF2	TCF7L2	0.015617604532100574
NCOR1	TNFSF13B	0.0156174453039133
KLF10	HLA-DPA1	0.01561727979738653
CEBPB	FAF1	0.015617004204210434
DENND4A	PIP5K1C	0.015616764786767668
TCF19	FOXO3	0.015616376580590133
BATF	LMO4	0.015615659977071369
HIVEP2	SLC7A1	0.015614574094005277
KHSRP	RTN3	0.01561405495549384
POU2F2	BCL2	0.015613140575895499
ELK4	PLSCR1	0.015612042605443549
ZNF143	GK	0.015611377499007867
DR1	ASAP2	0.015610660683542847
GFI1	MS4A1	0.01561041769035718
TBL1X	FTH1	0.015609753909998506
POU2AF1	MTF2	0.015609563145215347
TFAP4	ETV6	0.01560911635276939
SETBP1	BAK1	0.015609049434708736
ESRRG	CYP19A1	0.015608646536184408
NR4A1	SOD1	0.015608390884511554
HOPX	CCL20	0.015608112776441719
ATRX	HK2	0.015607077732647688
ZNRD1	DUSP1	0.015606648289687766
ZNF160	GATA3	0.015605942411719748
ZNF217	TNFRSF1B	0.015605485418941547
HOXA4	IL1RL1	0.015605463091898973
ARID3A	FTH1	0.01560482205664831
LMO2	BCL11A	0.01560468692991925
PDCD11	CLEC4C	0.015604583363600313
RUVBL1	VIM	0.015604557244554552
ILF2	HK3	0.015604403300098301
KHSRP	JARID2	0.01560423565743715
KHSRP	SYK	0.015603995354492289
EED	CTSS	0.015603938148176582
LHX4	HLA-DQB1	0.0156030706025391
ZNF335	HDAC8	0.015602879434877604
NELFCD	MAP3K1	0.015602741423188106
HDAC2	CD74	0.01560236627963562
RUNX3	EXT1	0.015602208937847393
IRF3	CTSS	0.015601694695103181
HMGA1	CYP11A1	0.015601611124918563
NR3C2	IL1B	0.015599734024497902
VDR	HLA-DPA1	0.015599687511935753
POU2F1	HLA-DPB1	0.015599080381273327
KLF13	JCHAIN	0.015598846498829486
PTMA	DKK4	0.015598839754449393
TRERF1	RFX2	0.015598144231696297
ATF4	KLF2	0.015597020070949248
E2F7	HLA-DQA1	0.015596175385464957
SSB	ACSL1	0.015594735862807818
UPF1	RPS3A	0.01559400580262088
ZNF383	TLR9	0.015593312793284748
ELK3	ABCB11	0.015592506950094629
MDM4	TNFSF13B	0.015591794723193404
GTF2B	ASCL2	0.015591714512543039
WWTR1	CRMP1	0.015591457930345009
SKI	GNAS	0.015591274589797765
NFE2L2	S100A9	0.015591038705667463
SUPT20H	RORA	0.01559048072093852
GZF1	MCL1	0.015590215907649058
CBFA2T3	CDK6	0.015590156987403526
MAFG	THRSP	0.015589724404067109
DEK	SFN	0.015589387523258103
PTMA	HCK	0.015588658504818621
GCM1	MXD1	0.015588646280255617
CDCA7L	CCNB1	0.015588312213621265
HNRNPR	CD2	0.015586670356000563
ZNF148	CBFA2T3	0.015586371169943498
CNOT7	JAK1	0.015586213406374434
ZNF384	LILRB2	0.015585994530153588
E2F5	ID2	0.015585233631904458
BHLHE40	CREB1	0.015585051207644002
SERTAD1	TNFSF13B	0.015583331111092415
PHF8	ADGRE5	0.01558179220675137
PLAG1	GATA1	0.015580776761361931
ZNF217	HDAC2	0.015580688328782556
KHDRBS1	HDAC9	0.01558051397889555
ZNF148	FGL2	0.01557999416379199
EWSR1	SCARB1	0.01557926822119254
WDR5	ADAM12	0.015578396255216141
TP63	EIF2AK2	0.015578128551364274
MTA3	CCR7	0.01557787158306306
BRIP1	DDB2	0.015577730856225516
HDAC2	ATF5	0.015577334939933869
NFRKB	NCF2	0.01557680110101188
ZNF335	ZEB2	0.01557675320882523
BMI1	ETS1	0.01557673244603848
TAF4	HLA-DRB1	0.015575960697972903
E2F1	KLF12	0.015575178047276027
NRF1	POU2F2	0.015574677907394367
KAT2B	CA12	0.015573449798009616
XRCC6	CXCR3	0.015573300647802204
URI1	NEAT1	0.015570204001443802
MDM4	CD6	0.015569565609206535
NRIP1	FUBP1	0.015568238721870775
VHL	ETV6	0.015567709988056242
KLF7	PAX5	0.015567411855192101
STAT2	SLC22A9	0.01556707012015693
CREB3	NEAT1	0.015566239762252054
DLX4	TNFRSF1B	0.015565803993098155
POLR2A	BTG1	0.015565577152478654
RAD21	IFNG	0.015565352072708495
NCOR2	SOD1	0.015564513490458558
BRCA2	CD3G	0.015564281173269249
BRD4	CD83	0.015563752126538963
HMGA2	ZEB2	0.015563532811085277
MEF2B	TNFRSF21	0.015563131945285035
HDAC1	HLA-DPA1	0.01556242030202598
DR1	TCF7L2	0.015562306524541759
CUX1	PRF1	0.015562212683240928
EED	S100A9	0.015561992526353883
ELK3	LRP1	0.015561590011947082
TBPL1	CD79A	0.015561545587372523
POLR2A	PRKCA	0.0155605782156863
HAX1	ATG7	0.015560152605472643
BPTF	ZAP70	0.015559767552554712
NFE2L1	EXT1	0.015559420401549067
GATA3	FGL2	0.015557773879627633
RAD21	CEBPB	0.015556783943877802
MAFK	IFITM3	0.015556741176897237
PHB2	CDKN1C	0.01555661088934951
GABPB1	CYP2D6	0.015556058998102392
ING1	S100A9	0.015555632465153403
KLF10	SYK	0.015555280771821483
HBP1	EXT1	0.015554850114178814
PIAS3	TPH1	0.015554350472750566
PBX2	EDA	0.015554227189653028
REL	SPI1	0.015553816573405791
ERG	CEL	0.015553428973383512
MAML1	TRPS1	0.015553305367454827
MEIS2	S100A6	0.015552955099158376
ASH1L	CD38	0.015552646676112088
SP2	NELL2	0.015552481369458615
EPAS1	TBXAS1	0.015551866979672332
KLF8	CRABP1	0.015551332299317655
HIC1	ZEB2	0.015551112602216671
CHD4	S100P	0.015550357792120629
KLF10	MAL	0.015550191774780182
DEAF1	JUN	0.015549878026306845
ILF3	BACH1	0.015549292242018441
ZNF24	HLA-DPA1	0.015548629773912125
TAF4	KLF6	0.01554826459587181
PKNOX1	NFIX	0.015548241836447652
SRF	IFIT3	0.015547243552497496
ARID5B	BACH1	0.01554716395823559
JUND	ERG	0.01554643869365427
MSC	LRRFIP1	0.015546117946026653
TBP	MLLT3	0.015545122565991007
CREB1	FOS	0.01554474007098749
MED23	RIPK2	0.015544500033853914
SOX4	WIF1	0.015544202908972127
MEF2B	IFIT3	0.01554391663391945
NR3C1	HCK	0.015543538389160406
ZNF350	TGFBR2	0.015542009905850902
TRIP6	RORA	0.015541959988679169
EHMT2	PRKCA	0.015540955536309064
ARNTL	HLA-DRB1	0.015540088433161063
ZNF267	JAK2	0.015539326529546222
TFCP2	SAT1	0.0155392721201827
SUZ12	CD74	0.015538522821215681
MED1	ACSL1	0.015537235678898875
E2F2	PLD1	0.015536979856674097
TRIP6	TNFSF10	0.015535526283985593
SUPT20H	NELL2	0.015535308011539533
SATB1	SLA2	0.01553522829817957
NEAT1	MMP11	0.015535001276605396
DDB1	ANGPT2	0.015534108419547605
ATF7	CES1	0.015534078923317818
WDR5	EXT1	0.0155336936552136
TFPT	CCL5	0.01553358771434026
NRF1	GBP1	0.015533067425161336
SIN3A	CD14	0.01553257254212844
HMGB2	AKR1C4	0.015532518031108054
AATF	HPGD	0.015532057896830176
HDAC4	MLLT3	0.015531880210035131
HMG20B	RASGEF1B	0.01553077880473104
IFI16	SYK	0.015530593009053932
FOXH1	LILRB1	0.01553037058598728
BATF	LEF1	0.01553026219681052
TOB1	ATF3	0.015529454029477635
RUNX1	FOSB	0.015528315054010085
SMARCE1	HLA-DQB1	0.015527677026299144
TCFL5	NEAT1	0.015527256762126553
RB1	IL32	0.01552722146905997
HDGF	PRKCB	0.015526705786027292
SP2	COX7C	0.015525740529256505
BTG2	NR3C2	0.015525312169169816
ZBTB2	RELN	0.015524437687678218
BCL3	ACOT7	0.015524383001397373
CITED2	LILRB2	0.015524189282960838
PDCD11	S100A9	0.015523616757953546
FOXK2	FTH1	0.015521659443850444
PLAG1	IL15	0.015521620027544685
PIR	HLA-DMB	0.015521210511873962
CTCF	G6PD	0.015520594170860035
URI1	PRKCB	0.015519903483666143
IRF8	ERG	0.01551980301065216
TAF4	LTB	0.015518062975017632
ESRRA	PRF1	0.015517860657596347
BATF	IRF8	0.015517655478983138
SERTAD1	LRRFIP1	0.01551760542926855
ARID1A	PCSK2	0.015516753188157291
KCNIP3	ACAN	0.015516050068692546
MLXIPL	SLC22A2	0.015515707242337834
SIRT1	CXCR3	0.015515120614610103
RFX1	RPL3	0.015515014802136521
MTA2	TIMP2	0.015514398525366051
CSDE1	BACH1	0.01551428522116863
ELF2	HMGCS1	0.015513806104379543
MEF2B	LRP1	0.015513581562560896
FOS	USF2	0.015511881912532504
PPARA	PSIP1	0.01551120871964676
KLF11	MCL1	0.015511024234523229
NFIL3	NEUROD1	0.015510677363310276
HLF	ASAH1	0.015509486182148254
ID2	CDC6	0.015508937102324467
TBX20	CYP2D6	0.01550891363080852
DDIT3	ITGAX	0.01550854840425115
ELK1	NR2F1	0.01550727421277938
HMGA2	NLRC4	0.015506991961894485
ZNF143	DUSP6	0.015506569514250347
ELL	CCL5	0.015506546707855364
ELL	S100A9	0.015506221228561894
LHX3	HLA-DMB	0.015505456176199283
EED	GNLY	0.015504983598692214
RBL2	CYBB	0.015504394606521206
KHDRBS1	CD3G	0.015503869904226145
CDK8	WDFY4	0.01550321286870605
NFIL3	CD79A	0.015503121307899333
ATF1	TBX21	0.015503106197003933
SP2	CD6	0.015503080948740373
LIMD1	PPP2R2B	0.015502929919134326
EWSR1	CTBP2	0.015502798908585483
FOSB	SMAD4	0.015502579801215473
SMARCB1	IRF8	0.015502473241965395
RBBP7	SLC7A1	0.0155013111383799
FOSL1	CSF1R	0.015498926853806091
RUVBL1	JAK2	0.015498737895831755
KLF9	NEAT1	0.015497999933147207
CREB3L4	FST	0.015497699462485456
EGR1	VMP1	0.015497040674247516
TAF5	CEBPD	0.015496423518431425
MTF1	PTGES	0.015495644910453849
RELB	PRKCB	0.015495574092936613
ELF1	ALOX5	0.01549523329296812
RNF14	NFKBIZ	0.015494621330401227
CBX7	CYP2E1	0.015492915263227332
CDK8	PAK1	0.015492688517525591
NR3C1	ZEB2	0.015492559561274719
PRDM1	PLSCR1	0.01549043512553367
MEN1	PAX5	0.01548874622402933
CREB1	FXN	0.015488627498945386
DBP	GJC2	0.015487800129939784
PER2	HLA-DQA1	0.015487005447272712
FOXP3	CD247	0.015486924845085384
E2F3	MSX1	0.015486918052317935
CEBPE	CCR7	0.015486884908222812
SPEN	FOS	0.015486473601204746
EIF2AK2	CKS2	0.015486098061536753
PHF10	COL11A2	0.015484445873141512
PRDM2	ZNF335	0.015483794095534593
ZBTB7A	CCR7	0.01548354419655882
ESR2	SPIC	0.015483504702918977
ARID3A	DUSP1	0.015483391098700129
SNIP1	PRKCE	0.015483364442925602
ASXL1	ZEB2	0.015482649774279001
CBX7	IL6R	0.015482527303192474
ATF5	ITGB2	0.015481966410269143
ETV5	EXT1	0.015481004361595087
USF1	STAT2	0.015480323166674864
SNW1	SSPN	0.01547934699127286
TCF19	BLK	0.015479156774511104
ESRRG	CRMP1	0.015478282137203743
SMG6	LIN28A	0.01547798979878493
TRIP6	HNF1A	0.015477746903194117
NCOA3	HAX1	0.015476436653304669
TBL1XR1	VCAN	0.015476267581790352
MDM4	NCF2	0.015475578177838525
TLE3	TGFBR3	0.015475547864211167
CBX8	BACH1	0.01547412697449536
NFIB	NCF1	0.01547387676240695
GATA1	NMNAT2	0.015473788576328239
PKNOX1	POU4F1	0.015473722195082081
BARD1	MYBL1	0.015472194960356846
DACH1	ASAH1	0.015471849293637577
DMAP1	FGFR4	0.0154716851549532
STAG1	SLC22A10	0.015471063626783953
LDB1	GBP1	0.015470980680643487
USF1	CREB5	0.015470840752404765
XRCC5	LILRB4	0.01546995250580203
VHL	CCR7	0.015469689028721074
NONO	AHR	0.015469640740907967
CTBP1	CYP19A1	0.015469541699230743
PRDM2	SERPINB2	0.01546942477356898
RBBP7	ITGAM	0.015469273342955989
SMAD3	MDM2	0.0154688723535243
XPC	CUX1	0.015468266777099232
THRA	CORO1C	0.015467766614582695
ZNF382	SOD1	0.01546602768220503
ING1	BCL6	0.015465542486423327
SUZ12	POU2F2	0.015465534870750777
HDAC5	TNFSF13B	0.015464724360173212
TWIST2	DAPK1	0.015462700486536312
CEBPZ	ASAH1	0.015461223957852233
NCOR1	BUB1B	0.01546118810617432
TRIM16	PIAS1	0.015461058989042436
STAT1	SYMPK	0.015459916180443227
RAD21	ABCB8	0.015459173543830348
NRL	PLSCR1	0.01545915820579173
MAML1	CD74	0.015457815118304127
SRCAP	TAF1	0.015457492657847
TAF1	MPG	0.01545662070401228
MAF	NFIA	0.01545657645479891
USF1	CD36	0.015455992566445035
TP53	IL2	0.01545409471251776
NFIA	TIMP2	0.01545408201608961
RUVBL1	ACSL1	0.015453255258136954
SLC2A4RG	CEBPD	0.015452844131546335
ETS1	USP7	0.015450890365835294
ATF6	SLIT2	0.015449071572333046
RARG	FOS	0.015448244703455063
L3MBTL1	NCF1	0.015447386876093656
NF1	BACH2	0.015446936141075356
HIRA	HLA-DPB1	0.015446790131771027
FLI1	HLX	0.015446348142857782
JUND	IL2	0.015446048973380354
HCFC1	FOXO1	0.015445992027787767
CDK8	IFNGR1	0.015444815189118296
E2F4	CCR7	0.015444678091460565
SLA2	SPRY2	0.0154440934610107
MXI1	PLSCR1	0.015443158409802774
ATRX	PDHX	0.015442282732747826
NR4A3	EGR1	0.01544096978750444
SRF	CDA	0.015439381875293598
NFATC3	APOA1	0.015438624155651363
TSG101	EXT1	0.015437416594674756
POU2AF1	CSF1R	0.015437285719637612
MDM4	FES	0.015436985300502309
MECP2	ETF1	0.015436917248576335
MEF2D	ATG7	0.015436596854823808
SMAD1	SDHB	0.015436040103522196
NFIX	TK1	0.015435941016272516
TBL1XR1	RFXANK	0.015435895947717845
EHMT2	TBX18	0.015435454148841695
BRD7	JAK2	0.015435374782057273
WWP1	XPC	0.015434848725749824
CEBPA	ATG7	0.015434121958614952
ING4	CYP7B1	0.015434065817409106
TFPT	PRKCB	0.015434012043299418
TBL1X	TRIM25	0.015433686177902532
APC	ITGB2	0.015432490949515189
RFX1	RSF1	0.01543160044672099
SOX4	CTSV	0.0154288040902549
ZNF383	MET	0.015428058195942335
IKBKB	JAK2	0.015427830151546605
SCD5	KLF4	0.01542766671402658
NR1H4	TTK	0.01542757760717462
MYBBP1A	SP3	0.015427523862163103
GFI1	CORO1C	0.015425948564228117
MYBL2	EGFR	0.015424762919617509
KDM4C	ITGAX	0.015423611604585668
LYAR	TOP2A	0.015423347943437712
RELB	CREB5	0.01542330681975052
EAPP	ETS1	0.015421598215407274
ZBTB2	NCF2	0.01542044820715082
HTATIP2	IRF8	0.01542041269234735
SKIL	CD151	0.015419397826283343
DEDD	DLX4	0.015418750492923334
HDAC5	HBB	0.01541865008685621
KAT5	PLSCR1	0.015418058560500337
ILF2	HLA-DRB5	0.015417439873239932
ETS2	SELL	0.015417092113502753
ATF1	CGA	0.015416353776363835
PIAS2	CD74	0.015415636795857562
KLF10	TBXAS1	0.015413094380624496
SCAND1	EGR1	0.015412205427090011
E2F6	AXL	0.01541213106381438
SRSF1	ITGB7	0.01541164936519359
DR1	HIVEP2	0.015410204870285077
VEZF1	BACH1	0.015409737388396905
MYBL1	PRG2	0.015408636274293917
XRCC6	PER1	0.015407566959009354
HLF	BACH2	0.015407530020208192
TRERF1	TBX21	0.015406678066706902
GFI1	COL11A2	0.015406288291292246
RB1CC1	CYBB	0.015406264441448086
GRHL1	TLE1	0.015405237334682763
BRD7	TNFRSF10A	0.015403737321632907
MEF2C	UBE2S	0.015403306548543712
HDAC11	TLR2	0.015402405312434449
NFE2L2	PFKP	0.015400551367949974
PPARA	PAX5	0.015400408893903822
ZNF383	PROM1	0.015400385008161283
ZBTB16	LCK	0.015399557625654887
CBFB	S100A9	0.015399424707358072
USF1	HLA-DPB1	0.015399380856785907
UBTF	HLA-DPB1	0.015398628863575034
TNFAIP3	DUSP6	0.015397906227083551
TSG101	ERG	0.015395904971578027
CBX7	HLA-DRB1	0.015394234956955135
TRIM16	LMO2	0.01539310101325935
FUBP1	GCK	0.015392773995468121
ESRRA	CCR7	0.015391823757650034
ELF1	PRF1	0.01539096248616535
TRIM16	HLA-DRB5	0.015389697361021368
STAT3	PRKCQ	0.015389566583555147
PHF8	CSF3R	0.015388450207861509
FOSB	CLEC4G	0.015387592586907965
ELF4	TNFSF13B	0.015386827636147073
MITF	CD40	0.015384519568284741
PIR	CXCL2	0.01538430802322239
PKNOX1	TFRC	0.015383884515813958
JUND	ADGRE5	0.015383110590359893
BACH1	HAS2	0.015383025077337067
SMAD3	CDKN2C	0.015382161858094634
ILF3	EPB41L3	0.015381956504936713
RREB1	LTB	0.015380222978925287
NCOA6	ATG7	0.015379919141098198
ATRX	BACH1	0.015378047662387012
HMG20B	HLA-DPA1	0.015377371235223963
SERTAD1	PDE7A	0.01537717744291447
IKBKB	GATA2	0.015376994177208872
DNMT3A	FOXK2	0.015376713160778663
HSF2	LMO2	0.015375888700066157
DNMT1	ERO1A	0.015375545015037717
KAT2B	ATF7	0.015374370299003555
KLF9	PRF1	0.015374356831443017
SATB2	DUSP6	0.015373965079696867
PML	MAOA	0.015373787717166569
ETS2	CYBB	0.015372333971931405
NPAS3	COL11A2	0.015372316017592584
KLF13	CREB5	0.015372233747950574
SATB2	PLAUR	0.015370851673002936
HLX	FLT3	0.015370770884271927
MAFF	LTB	0.015370148467427167
MDM2	HCK	0.01537013957911624
MAZ	TNC	0.015369025837906305
TRIP6	CREB3L1	0.015367740937620424
BDP1	CRABP2	0.015367664710041926
PPARA	SAT1	0.015367537324787095
KAT2B	FMR1	0.015366899293317056
FOXP1	SLC22A6	0.015365703395404304
BCL11A	HOXA5	0.015365622120313505
RBPJ	EPB41L3	0.015365417531441035
NPAS2	RPLP0	0.015364939185007028
NFKBIB	MCM2	0.015364760815704754
SEC14L2	ETS1	0.015363657998553385
SRSF1	MYH10	0.015362905715453868
USF2	ZFP36	0.015362757225811464
ARID1B	SAT1	0.015362552006794697
AIP	LCK	0.015362412170837187
BRD7	IL15	0.015362141663487592
NFE2L1	CSF3R	0.015361799557099832
GTF2B	CYBB	0.015360298465791266
NPM1	AREG	0.015360103673460405
ARID1A	PIM1	0.01535993760151285
CIITA	EPHB2	0.015359654607787095
STAT6	PECAM1	0.015359483908211017
DNMT1	TYMP	0.015359458654854772
MTA2	RXRA	0.015358206162954875
GCM1	SPRY2	0.015357395752934894
RNF14	CCL5	0.015356787088899877
HIC1	BAK1	0.015356515518642205
HDAC11	DNAJC3	0.015356178505847964
PIAS4	MCL1	0.015355788403752405
ING2	NFKBIZ	0.015355615897134044
FOXP1	HBA2	0.015355552321501492
CHD4	ATF4	0.015354959197770192
LCOR	TLR2	0.015353512162301734
TGIF1	TNFRSF1B	0.015353469780572898
SATB2	JUN	0.015352856941316355
PRDM1	KDR	0.015350601140573815
XPC	TNFRSF11B	0.015349133029764797
HNRNPR	CYBB	0.01534893296048386
SIN3A	PGA5	0.015347066712460703
HSF2	IL32	0.015346853685100718
SIRT2	FTH1	0.01534642264245602
ZNF335	HCK	0.015346277560555998
CTNNB1	MGP	0.01534625986533107
ID1	FOXO3	0.015346208390854406
PA2G4	TLR2	0.015345912042320817
HNRNPR	CD79A	0.015345667180009782
NFYB	MNDA	0.015343477706834995
ATF1	BTK	0.015343469953587248
CBX7	LEP	0.015343444824156841
CREB1	INSR	0.015343276319833052
SREBF1	RASGRP3	0.015341904349156263
HNRNPD	MAP3K14	0.01534167631526728
STAT2	ANTXR1	0.015341000741268486
HOXA7	CD34	0.015340181402863654
TRIP6	NFKBIA	0.015339804365982644
NCOA6	FLT3	0.01533974644827095
NFIC	TNC	0.01533923997736705
SP2	DUSP1	0.015338568458181854
TAF5	ATF3	0.015338517127874698
ZNF382	DUSP1	0.015338302562308587
KHSRP	ITGA2B	0.015336323978536176
NONO	GATA2	0.015336282785518768
DBP	TLR2	0.015335390100700872
ING4	CD58	0.015333541106704285
CTCF	CYBB	0.015333519155377352
SFPQ	GPR39	0.01533318820230964
MXI1	LRP1	0.01533139927086664
STAT5B	RAD51	0.015331322939512632
MECP2	NOD1	0.015330034150571171
RBL1	TCF7	0.015329906067016775
EIF2AK2	HLA-DQB1	0.015329835769329055
ERF	ILK	0.015328372682890244
ARID4A	S100A4	0.0153266444453472
BDP1	LEF1	0.01532622722498506
FOXP3	HOXB7	0.01532614719385814
WWTR1	BCL11A	0.015325981131573872
CREB3L4	PRKCQ	0.015325192096918391
SUPT3H	TBL1X	0.01532474532347676
ELF4	PRKCA	0.015324644262745173
XRCC6	FOXO3	0.015324235951915642
CTCF	HDAC7	0.015324220147813603
SUPT20H	PTGER4	0.015323739213297619
WWP1	GNLY	0.015323631290212464
SMAD1	ZFHX3	0.015322761017484886
SREBF1	EXT1	0.015321585219327987
CNOT7	ERBB3	0.015321388707976929
KLF11	SPI1	0.015321069709857667
TRRAP	CCND3	0.015320773482809044
PA2G4	PRKCQ	0.015320676639501514
DLX4	PLSCR1	0.01532061002455369
ONECUT1	PPP2R2B	0.015319819709627334
